142166206	SS&C Technologies	1429
142166206	FleetOperate	1525
142166206	UW Product Management Club	1400
142166206	HealthHub - Patient Engagement Solutions	1589
142166206	JSI Telecom	1544
142166206	Mindslab Inc.	1455
142166206	Kira Systems	1501
142166206	McAfee	1442
142166206	Ritual.co	1469
142166206	Professional Squash Association	1560
142166206	Maplesoft	1422
142166206	Ceridian	1468
142166206	Mappedin	1560
142166206	Loblaw Digital	1353
142166206	RSVP.ai	1453
142166206	ACS Athletics	1445
142166206	EASiCloud Corporation	1439
142166206	Snowflake	1425
142166206	Cynorix	1525
142166206	Ontario Ministry of Education	1547
142166206	Formlabs	1478
142166206	Haul-All Equipment Ltd.	1455
142166206	Ucon Investments	1470
142166206	XE.com	1475
142166206	Personal Project	1500
142166206	Clou Energy	1425
142166206	ServiceNow	1566
142166206	Houzz	1520
142166206	Ctrl V	1427
142166206	Unitron	1437
142166206	SSENSE	1548
142166206	Synqrinus	1500
142166206	Siva Creative Inc.	1480
142166206	Symcor	1499
142166206	Flipp	1520
142166206	Square	1308
142166206	Curious U Inc	1435
142166206	Velocity	1485
142166206	SeatGeek	1425
142166206	HomeX	1475
142166206	Postmates Inc.	1587
142166206	'nuffsaid	1484
142166206	Sibros	1497
142166206	Sony Electronics	1407
142166206	ANSWER.it Inc	1500
142166206	CIBC 	1567
142166206	LCBO|next	1476
142166206	Kenna	1488
142166206	Scotiabank Digital Factory	1496
142166206	中国建设银行股份有限公司	1548
142166206	ecobee	1337
142166206	RBC Wealth Management	1463
142166206	Global Spark	1552
142166206	Deloitte Canada	1348
142166206	Unity Technologies	1604
142166206	Electronic Arts (EA)	1500
142166206	Kothari Group of Companies	1457
142166206	National University of Singapore	1496
142166206	Curvegrid	1514
142166206	VirtaMove	1379
142166206	Lyft	1567
142166206	Kik Interactive, Inc.	1481
142166206	CGIS Spatial Solutions	1503
142166206	KPMG	1407
142166206	Uforse Education 	1535
142166206	Chapel Parallel Programming Language	1357
142166206	Oracle	1503
142166206	Spendwell	1397
142166206	Synerion North America Inc.	1450
142166206	Coinbase	1589
142166206	SenseTime 商汤科技	1503
142166206	The League - Meet Intelligently	1477
142166206	Nationwide Appraisal Services	1406
142166206	Venngage	1425
142166206	Axonify	1567
142166206	blueRover	1481
142166206	Unitron Hearing	1427
142166206	Voiceflow	1560
142166206	TribalScale	1390
142166206	Intelex Technologies ULC	1475
142166206	Novartis	1525
142166206	Gramener	1568
142166206	NAVBLUE, an Airbus Company	1524
142166206	Great Circle Solar Management Corporation	1450
142166206	Canadian National Exhibition	1408
142166206	Nuvation Energy	1524
142166206	BlackBerry QNX	1530
142166206	University of Waterloo Data Systems Lab	1469
142166206	Clearpath Robotics	1177
142166206	Huawei Technologies Canada Co., Ltd	1589
142166206	theScore	1544
142166206	Wattpad	1500
142166206	League Inc.	1456
142166206	Interac Corp.	1442
142166206	Midnight Sun Solar Rayce Car Team	1496
142166206	Hudson's Bay Company	1473
142166206	DOZR	1587
142166206	Interpix Design Inc.	1526
142166206	GroupBy Inc.	1452
142166206	Cambridge Global Payments	1410
142166206	Hudson River Trading	1503
142166206	Mozilla	1545
142166206	Nest Wealth	1429
142166206	Grapevine6	1489
142166206	RPM Technologies	1463
142166206	CFM Student Association	1421
142166206	Interaptix Augmented Reality	1503
142166206	Nymi	1488
142166206	Equitable Bank	1463
142166206	Colonial House Capital	1501
142166206	Cognite	1515
142166206	D2L	1380
142166206	Glu Mobile	1567
142166206	UW Orbital	1481
142166206	Bronte College	1427
142166206	Digital14	1589
142166206	Synapse Technology Corporation	1544
142166206	SafeToNet	1500
142166206	Keyfree Technologies Inc.	1456
142166206	ICF Olson	1411
142166206	Vida Health	1589
142166206	University of Guelph	1544
142166206	Baron Biosystems	1500
142166206	Horizn Inc.	1456
142166206	Fast Office Inc.	1491
142166206	Cyclica	1370
142166206	University of Alberta	1500
142166206	Nokia Bell Labs	1548
142166206	OpsLevel	1500
142166206	Bounced Inc.	1547
142166206	Trend Micro	1537
142166206	University Health Network	1493
142166206	Citadel Securities	1350
142166206	Waterloo iGEM	1328
142166206	BluWave-ai	1485
142166206	Vision Critical	1437
142166206	Pinch Financial	1500
142166206	Paramount Commerce	1525
142166206	Freelance	1524
142166206	Shawcor	1426
142166206	Technosoftcrats Inc.	1525
142166206	Ideabytes Inc	1501
142166206	Hack the North	1474
142166206	Tweepsmap	1475
142166206	Dunk & Associates/Systems 24-7	1567
142166206	Coursera	1481
142166206	SAS	1457
142166206	ITSP Inc.	1520
142166206	Hatch	1502
142166206	Bonfire Interactive	1373
142166206	CultureAlly	1579
142166206	Arup	1535
142166206	Avidbots Corp.	1439
142166206	Tinyshed	1484
142166206	Meter	1313
142166206	CodeWithChris	1548
142166206	The Waiting Room	1500
142166206	RouteThis	1452
142166206	PolicyMe	1569
142166206	Bank of America	1523
142166206	Staples Business Advantage Canada	1477
142166206	Waterloop - Canada's Hyperloop Team	1460
142166206	Home Trust Company	1498
142166206	Novantas	1473
142166206	HL Engineering LTD	1454
142166206	Tech+ UW	1521
142166206	CFO2	1525
142166206	UW Stats Club	1475
142166206	Soulfx Technologies	1525
142166206	Stealth Monitoring, Inc.	1475
142166206	Shadow Creator	1525
142166206	Behaviour Interactive	1586
142166206	Got It Inc.	1497
142166206	Sprout At Work	1455
142166206	Morgan Stanley	1499
142166206	Q4	1465
142166206	EXFO	1423
142166206	Sony	1547
142166206	Tucows	1478
142166206	Gay Lea Foods	1425
142166206	GTS	1463
142166206	Waterloo Intelligent Systems Engineering Lab (WISE) 	1419
142166206	Jinzhou Neurology Clinic	1318
142166206	WhatsApp	1595
142166206	NN	1495
142166206	JANA Corporation	1402
142166206	Solace	1433
142166206	Quicktab	1582
142166206	NextRoll, Inc. (formerly AdRoll Group)	1448
142166206	Rewind	1427
142166206	Axsium Group	1520
142166206	Elevation Academics	1449
142166206	NCR Corporation	1547
142166206	Infinera	1500
142166206	Bank of Montreal	1530
142166206	Zenreach	1470
142166206	Vena Solutions	1427
142166206	Level	1585
142166206	Square Enix Montreal	1447
142166206	Jane Street	1507
142166206	Yahoo! Inc.	1438
142166206	OMERS Capital Markets	1398
142166206	Datadog	1390
142166206	D-Wave Systems Inc.	1409
142166206	Afilias	1376
142166206	Oracle NetSuite	1250
142166206	Universe Projects Inc	1500
142166206	eHealth, Inc.	1582
142166206	Rippling	1448
142166206	OpenText Exstream	1454
142166206	Dematic	1416
142166206	福特	1546
142166206	Crystal Int'l (Group) Inc. & Crystal Claire Cosmetics Inc.	1429
142166206	ConsenSys	1587
142166206	FundThrough	1526
142166206	Syngli Inc.	1452
142166206	NeuroBlot	1490
142166206	Nvidia	1410
142166206	The Home Depot Canada	1468
142166206	Institute of Systems Science, National University of Singapore	1523
142166206	Chefs Plate	1519
142166206	HelloFresh	1473
142166206	rBux Inc.	1427
142166206	President's Choice Financial	1525
142166206	Major League Hacking	1475
142166206	Molex	1441
142166206	Blanc Labs	1467
142166206	Economical Insurance	1417
142166206	PillowPlushie	1475
142166206	Sky View Suites	1525
142166206	DragonSoft Digital - DragonAgile	1500
142166206	PokerStars	1524
142166206	Ontario Ministry of the Attorney General	1126
142166206	Bunch	1525
142166206	Method:CRM	1450
142166206	thinktum	1350
142166206	Wisedocs	1482
142166206	eSentire	1418
142166206	Cognitive Systems Corp.	1525
142166206	ATS Automation	1475
142166206	Mathematics Society - University of Waterloo	1475
142166206	York Region (The Regional Municipality of York)	1525
142166206	1740348 Ontario LTD 	1475
142166206	Yugabyte	1560
142166206	Sony Creative Software	1215
142166206	Index Exchange	1597
142166206	Prodigy Game	1445
142166206	Circle of Care, Sinai Health System	1383
142166206	Ardent Mortgages Inc. FSCO 13023	1475
142166206	Huawei Technologies Canada Co., Ltd.	1500
142166206	Acronym Software Inc.	1525
142166206	Ontario Ministry of Government and Consumer Services	1475
142166206	Goodfood Market (TSX:FOOD)	1500
142166206	Dataraction	1500
142166206	Birch Hill Equity Partners	1475
142166206	SOTI	1475
142166206	Momenta.ai	1475
142166206	Navotar Inc	1423
142166206	Docker, Inc	1465
142166206	Wind River	1384
142166206	UQAM | Université du Québec à Montréal	1488
142166206	Concordia University	1440
142166206	Cloudflare	1503
142166206	Ontario Government	1422
142166206	Laurier Venture Capital Club	1475
142166206	Relay Ventures	1525
142166206	Ripple Ventures	1554
142166206	WOMBO.ai	1271
142166206	Kinderdrop	1525
142166206	Change Connect	1506
142166206	Citadel	1432
142166206	Dell EMC	1237
142166206	Tsuru Capital LLC	1417
142166206	Homesweet Learning 	1441
142166206	Ontario Ministry of Finance	1517
142166206	Shareworks by Morgan Stanley	1541
142166206	ProNavigator	1384
142166206	Vector Institute	1597
142166206	Lakehead University	1445
142166206	TD Asset Management	1439
142166206	STEM Lab Robotics Inc. 	1469
142166206	Yext	1604
142166206	A Thinking Ape	1500
142166206	Bespoke Metrics Inc	1457
142166206	Thalmic Labs	1471
142166206	Waterloop	1418
142166206	RBC Ventures	1525
142166206	Avanade	1501
142166206	Berry Computer Scientists	1501
142166206	Bold Commerce	1448
142166206	Communitech	1525
142166206	Easy Group Inc	1475
142166206	Slalom	1541
142166206	Rangle.io	1417
142166206	The University of British Columbia	1467
142166206	Ford Motor Company of Canada, Limited	1548
142166206	MyWillow 	1500
142166206	Limelight Platform	1452
142166206	Borden Ladner Gervais LLP (BLG)	1500
142166206	Cerebras Systems	1483
142166206	Berton College	1446
142166206	TOOLBX	1593
142166206	Snowflake Computing	1494
142166206	Oath	1431
142166206	Ctrl V - Virtual Reality	1417
142166206	St. Michael's Hospital	1514
142166206	The Mathematics Society of the University of Waterloo	1392
142166206	Edu-Action!	1486
142166206	TOHacks	1447
142166206	Moralyzer	1472
142166206	Neolen	1500
142166206	Beijing Duobei Brother Information Technology Co., Ltd.	1567
142166206	StackAdapt	1481
142166206	QuickTapSurvey	1427
142166206	Milestone Health Services	1525
142166206	VIA Rail Canada	1538
142166206	Cineplex	1487
142166206	Softchoice	1446
142166206	yellowpages	1462
142166206	Infor Global Solutions	1452
142166206	Peking University	1416
142166206	Subaru Canada Inc	1399
142166206	NN Group	1075
142166206	Bloomberg LP	1546
142166206	Addepar	1429
142166206	ThoughtWire	1475
142166206	ZeMind Studios	1582
142166206	Raven Telemetry Inc	1448
142166206	Q4 Inc.	1395
142166206	Adracare Inc.	1548
142166206	SPBAK Inc.	1584
142166206	Adracare (Acquired by WELL Health Technologies)	1501
142166206	OrbCare	1456
142166206	PRGX Global Inc.	1442
142166206	MSI Corp	1469
142166206	Amazon Web Services (AWS)	1502
142166206	CPP Investments	1502
142166206	Ford Motors	1497
142166206	Enghouse Systems	1449
142166206	Avenza Systems Inc.	1524
142166206	Global China Connection	1562
142166206	SE Health	1488
142166206	Virtek Vision International	1351
142166206	Newtopia Inc.	1225
142166206	Metro Inc.	1525
142166206	XMC - CANADA's OFFICIAL SPONSORSHIP AND EXPERIENTIAL MARKETING™ AGENCY	1577
142166206	Cloudera	1492
142166206	eero - (Amazon Subsidiary)	1356
142166206	Digitalogia	1476
142166206	UofTHacks	1569
142166206	University of Waterloo-Computer Science Club	1432
142166206	Technolgap	1500
142166206	Broadway Technology	1423
142166206	Lifco Hydraulics	1501
142166206	Pllanet	1474
142166206	WeMB Co., Ltd.(위엠비)	1525
142166206	TELUS	1475
142166206	Persona	1548
142166206	Stratus360	1500
142166206	Pairrd	1452
142166206	MarketBox	1562
142166206	CharityCAN	1363
142166206	Waterloo Undergraduate Student Association (WUSA)	1500
142166206	Konrad Group	1525
142166206	StrainBrain	1475
142166206	The Cooperators, Bethany Heppner & Associates Ltd.	1525
142166206	Sheridan College	1475
142166206	Strauss event & association management	1500
142166206	Jewlr	1175
142166206	Accounting and Finance Student Association	1475
142166206	Benevity	1500
142166206	Xccelerata	1500
142166206	SHINE Strength and Confidence Inc.	1585
142166206	Magnet Forensics	1315
142166206	Siemens	1548
142166206	Axcessiom Technologies Inc.	1451
142166206	Fellowship.AI	1525
142166206	Avante IO Inc.	1547
142166206	Waterloo Data Science Club	1479
142166206	Geminare	1425
142166206	YouTube	1503
142166206	Condos.ca	1422
142166206	Side Effects Software, Inc.	1393
142166206	High Q Technologies, LP	1399
142166206	NielsenIQ	1377
142166206	Front Row Ventures	1566
142166206	Kirin Adams	1465
142166206	360insights.com	1548
142166206	Think Research	1500
142166206	Deighton Associates Limited	1463
142166206	SPS Commerce	1414
142166206	Twilio	1566
142166206	FISPAN	1448
142166206	The C100	1411
142166206	Transparent Kitchen	1525
142166206	Martello Technologies	1475
142166206	Designware	1432
142166206	CaseCom	1406
142166206	ThinkData Works	1462
142166206	Carta	1425
142166206	MCAP	1524
142166206	Mikutech	1451
142166206	Wawanesa Insurance	1475
142166206	Trampoline	1574
142166206	ChangeRoom	1201
142166206	Blendid	1525
142166206	SSIMWAVE Inc.	1325
142166206	Kepstrum	1544
142166206	Empress Effects	1519
142166206	Midnight Sun Solar Car Team	1387
142166206	Wilfrid Laurier University	1500
142166206	nugget.ai	1361
142166206	Loadlink Technologies	1516
142166206	TD Securities	1498
142166206	Environment and Climate Change Canada	1450
142166206	PerkUp	1463
142166206	Auvik Networks Inc.	1387
142166206	Smart Supertom	1569
142166206	Thinktum	1523
142166206	Stars Technologies Services	1477
142166206	China Securities Depository and Clearing Corporation Limited	1535
142166206	Credit Karma	1519
142166206	Adeptmind	1447
142166206	AdeptMind Inc.	1280
142166206	Focal Systems, Inc.	1100
142166206	Fusion Analytics	1567
142166206	IKO Industries	1476
142166206	Amphenol Canada Corp.	1152
142166206	Cambridge Mobile Telematics	1380
142166206	Toyota Canada Inc.	1500
142166206	Text IQ	1455
142166206	Vretta Inc.	1445
142166206	Dematic North America	1567
142166206	LogicBlox	1476
142166206	Sybase	1407
142166206	Ansys	1524
142166206	Apps Transport Group	1505
142166206	Yahoo Finance	1497
142166206	Originally.US	1449
142166206	Taplytics	1548
142166206	Halp	1500
142166206	Royaltymine	1549
142166206	PlanGrid	1539
142166206	Founded Technologies	1439
142166206	Office of the Auditor General of Canada / Bureau du vérificateur général du Canada	1400
142166206	CAMH	1503
142166206	Precima	1553
142166206	Sears Initium Commerce Lab	1490
142166206	CCM of Canada	1448
142166206	suretap Wallet L.P	1406
142166206	Dye & Durham Corporation	1569
142166206	oncorp 	1523
142166206	Bayer	1477
142166206	RL Solutions	1511
142166206	360 Education Lab	1473
142166206	Canada Food Inspection Agency	1456
142166206	Influitive	1441
142166206	Pepperdata	1463
142166206	DMTI Spatial	1387
142166206	RTDS Technologies Inc.	1525
142166206	Iders Inc	1475
142166206	Canaan Site Furnishings	1500
142166206	Sugon	1455
142166206	Plooto	1545
142166206	Thales	1443
142166206	Lambton College	1407
142166206	Blake, Cassels & Graydon LLP	1503
142166206	Canadian Tire Corporation	1512
142166206	Pixlee	1397
142166206	tilr	1412
142166206	Facility Association	1376
142166206	UW FinTech Club	1525
142166206	UW CS Club	1475
142166206	Self-employed	1500
142166206	WSIB Innovation Lab	1475
142166206	Queen's University	1463
142166206	Paralucent Inc	1387
142166206	Arcturus Networks Inc.	1482
142166206	Asigra	1418
142166206	SPOT App	1432
142166206	Sonical.ly Inc.	1468
142166206	AIRM Consulting	1500
142166206	GrantMatch | Government Funding Strategists	1567
142166206	Doorr	1481
142166206	The Weather Network	1427
142166206	Modumate	1567
142166206	Alate	1481
142166206	The University of Waterloo Bengali Student Association	1507
142166206	iS5 Communications Inc.	1515
142166206	BigRoad - A Fleet Complete Company	1380
142166206	University of Waterloo Computer Science Club	1500
142166206	Universal Finance Organization, UWaterloo	1481
142166206	Palomino Inc.	1419
142166206	Figma	1529
142166206	Chainlink Labs	1497
142166206	Altis Labs	1414
142166206	RBC Capital Markets	1514
142166206	Dyne Technologies Inc.	1433
142166206	Claire Healthcare Technologies 	1420
142166206	goeasy Ltd.	1562
142166206	Conrad School of Entrepreneurship and Business	1442
142166206	Intellijoint Surgical Inc.	1532
142166206	Bungalow 	1488
142166206	RideCo. On-Demand Transit.	1444
142166206	WalterFedy	1387
142166206	Localintel	1482
142166206	JDCC Laurier	1462
142166206	Paper Solutions Inc.	1454
142166206	Symantec	1453
142166206	PerkinElmer, Inc.	1370
142166206	Nuclear Promise X	1505
142166206	Ciena	1396
142166206	USI Università della Svizzera italiana	1441
142166206	Groq	1303
142166206	Savour Express Mobile App	1382
142166206	Untether AI	1465
142166206	Qualicom Innovations Inc.	1567
142166206	PointClick Technologies, LLC.	1481
142166206	Big Feet Health Group	1502
142166206	Stripe	1350
142166206	On Deck	1475
142166206	KitchenMate	1400
142166206	WRDSB	1548
142166206	Navtech	1500
142166206	QJunction Technology	1327
142166206	Qohash	1546
142166206	Code Brew Labs	1429
142166206	ISARA Corporation	1525
142166206	Institute for Quantum Computing	1542
142166206	Quantstamp, Inc.	1358
142166206	Klick	1550
142166206	Rotabull	1404
142166206	AppHelp by AppDirect	1246
142166206	Aiven	1525
142166206	Soulpage IT Solutions	1475
142166206	Kimia Lab	1524
142166206	ZETOTECH LIMITED	1487
142166206	Chegg Inc.	1514
142166206	Desire2Learn	1425
142166206	ByteDance	1548
142166206	StarTech.com	1500
142166206	Tintin App	1452
142166206	Mavennet	1500
142166206	Shopify Plus	1552
142166206	Carbonite	1444
142166206	Doximity	1304
142166206	MindKraft Education Inc.	1500
142166206	Instagram	1562
142166206	BitGo	1429
142166206	Idea Exchange	1491
142166206	Yazaki North America	1168
142166206	Ontario Teachers'​ Pension Plan	1566
142166206	Allianz Partners	1520
142166206	FWD Insurance	1477
142166206	Chatham Labs (acquired by Facebook)	1468
142166206	University of Saskatchewan	1454
142166206	Bioinformatics Solutions Inc.	1564
142166206	Noom Inc.	1493
142166206	Slack	1450
142166206	Milq Inc.	1439
142166206	SirtNet	1469
142166206	Fundserv Inc.	1525
142166206	FLIR Systems	1475
142166206	Soar JA	1480
142166206	JA Central Ontario	1568
142166206	Youth in Politics	1520
142166206	Vesta Jewellery	1432
142166206	Instituto Superior Técnico	1501
142166206	BEACON | MindBeacon Group	1546
142166206	Novus Health / Novus Santé	1473
142166206	Unyte Health Inc.	1430
142166206	CertiK	1425
142166206	Clearpath Inc.	1481
142166206	aggregate intellect	1415
142166206	Nulogy	1404
142166206	Bell and Howell	1525
142166206	IRIS POWER LP - A QUALITROL COMPANY	1524
142166206	Mackenzie Investments	1394
142166206	NexJ Systems	1409
142166206	Greycoat Software Inc.	1373
142166206	Limpark.co	1542
142166206	Inductiv Inc.	1469
142166206	National Research Council Canada / Conseil national de recherches Canada	1424
142166206	Teledyne DALSA	1475
142166206	Uber Advanced Technologies Group	1425
142166206	Wish - Shopping Made Fun!	1452
142166206	Royal Canadian Air Force - Innovation Lab	1493
142166206	SaFuture Inc	1516
142166206	BlueCat	1354
142166206	University of Pennsylvania	1525
142166206	FlyFarm	1501
142166206	Yelp	1474
142166206	Hydro Québec	1567
142166206	HPQC Labs	1476
142166206	Accelerate Her Future	1432
142166206	Manulife Investment Management	1503
142166206	Scarsin Corporation	1422
142166206	University of Waterloo - Doxey Lab  	1524
